Entity,Date,confirmedcases,Death,recovered,Deathrate,RecoveryRate
Serbia,17-Mar-20,57,0,1,0,1.754385965
Serbia,18-Mar-20,72,0,1,0,1.388888889
Serbia,19-Mar-20,94,0,1,0,1.063829787
Serbia,20-Mar-20,126,0,1,0,0.793650794
Serbia,21-Mar-20,135,0,1,0,0.740740741
Serbia,22-Mar-20,149,0,1,0,0.67114094
Serbia,23-Mar-20,188,0,1,0,0.531914894
Serbia,24-Mar-20,222,0,15,0,6.756756757
Serbia,25-Mar-20,249,0,15,0,6.024096386
Serbia,26-Mar-20,303,0,0,0,0
Serbia,27-Mar-20,384,0,0,0,0
Serbia,28-Mar-20,457,0,0,0,0
Serbia,29-Mar-20,659,0,0,0,0
Serbia,30-Mar-20,741,0,0,0,0
Serbia,31-Mar-20,741,0,0,0,0
Serbia,01-Apr-20,900,1,0,0.111111111,0
Serbia,02-Apr-20,1060,2,0,0.188679245,0
Serbia,03-Apr-20,1171,4,0,0.341588386,0
Serbia,04-Apr-20,1476,4,0,0.27100271,0
Serbia,05-Apr-20,1624,5,0,0.307881773,0
Serbia,06-Apr-20,1908,8,10,0.419287212,0.524109015
Serbia,07-Apr-20,2200,13,22,0.590909091,1
Serbia,08-Apr-20,2447,13,74,0.531262771,3.024111157
Serbia,09-Apr-20,2666,13,126,0.487621905,4.726181545
Serbia,10-Apr-20,2867,16,177,0.558074642,6.173700732
Serbia,11-Apr-20,3105,19,229,0.611916264,7.375201288
Serbia,12-Apr-20,3380,23,280,0.680473373,8.284023669
Serbia,13-Apr-20,3630,26,340,0.716253444,9.366391185
Serbia,14-Apr-20,3630,29,373,0.798898072,10.27548209
Serbia,15-Apr-20,4054,33,430,0.814010853,10.60680809
Serbia,16-Apr-20,4873,36,501,0.738764621,10.28114098
Serbia,17-Apr-20,5318,40,534,0.752162467,10.04136894
Seychelles,15-Mar-20,2,0,0,0,0
Seychelles,16-Mar-20,3,0,0,0,0
Seychelles,17-Mar-20,4,0,0,0,0
Seychelles,18-Mar-20,4,0,0,0,0
Seychelles,19-Mar-20,6,0,0,0,0
Seychelles,20-Mar-20,6,0,0,0,0
Seychelles,21-Mar-20,7,0,0,0,0
Seychelles,22-Mar-20,7,0,0,0,0
Seychelles,23-Mar-20,7,0,0,0,0
Seychelles,24-Mar-20,7,0,0,0,0
Seychelles,25-Mar-20,7,0,0,0,0
Seychelles,26-Mar-20,7,0,0,0,0
Seychelles,27-Mar-20,7,0,0,0,0
Seychelles,28-Mar-20,7,0,0,0,0
Seychelles,29-Mar-20,7,0,0,0,0
Seychelles,30-Mar-20,8,0,0,0,0
Seychelles,31-Mar-20,10,0,0,0,0
Seychelles,01-Apr-20,10,0,0,0,0
Seychelles,02-Apr-20,10,0,0,0,0
Seychelles,03-Apr-20,10,0,0,0,0
Seychelles,04-Apr-20,10,0,0,0,0
Seychelles,05-Apr-20,10,0,0,0,0
Seychelles,06-Apr-20,10,0,0,0,0
Seychelles,07-Apr-20,10,0,0,0,0
Seychelles,08-Apr-20,10,0,0,0,0
Seychelles,09-Apr-20,10,0,0,0,0
Seychelles,10-Apr-20,10,0,0,0,0
Seychelles,11-Apr-20,10,0,0,0,0
Seychelles,12-Apr-20,10,0,0,0,0
Seychelles,13-Apr-20,10,0,0,0,0
Seychelles,14-Apr-20,10,0,0,0,0
Seychelles,15-Apr-20,11,0,0,0,0
Seychelles,16-Apr-20,11,0,0,0,0
Seychelles,17-Apr-20,11,0,5,0,45.45454545
Singapore,22-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Singapore,23-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Singapore,24-Jan-20,3,0,0,0,0
Singapore,25-Jan-20,3,0,0,0,0
Singapore,26-Jan-20,4,0,0,0,0
Singapore,27-Jan-20,4,0,0,0,0
Singapore,28-Jan-20,5,0,0,0,0
Singapore,29-Jan-20,7,0,0,0,0
Singapore,30-Jan-20,10,0,0,0,0
Singapore,31-Jan-20,13,0,0,0,0
Singapore,01-Feb-20,16,0,0,0,0
Singapore,02-Feb-20,18,0,0,0,0
Singapore,03-Feb-20,18,0,0,0,0
Singapore,04-Feb-20,18,0,0,0,0
Singapore,05-Feb-20,24,0,0,0,0
Singapore,06-Feb-20,28,0,0,0,0
Singapore,07-Feb-20,30,0,0,0,0
Singapore,08-Feb-20,33,0,2,0,6.060606061
Singapore,09-Feb-20,40,0,2,0,5
Singapore,10-Feb-20,43,0,2,0,4.651162791
Singapore,11-Feb-20,45,0,9,0,20
Singapore,12-Feb-20,47,0,15,0,31.91489362
Singapore,13-Feb-20,50,0,15,0,30
Singapore,14-Feb-20,58,0,17,0,29.31034483
Singapore,15-Feb-20,67,0,18,0,26.86567164
Singapore,16-Feb-20,72,0,18,0,25
Singapore,17-Feb-20,75,0,24,0,32
Singapore,18-Feb-20,77,0,29,0,37.66233766
Singapore,19-Feb-20,81,0,34,0,41.97530864
Singapore,20-Feb-20,84,0,34,0,40.47619048
Singapore,21-Feb-20,85,0,37,0,43.52941176
Singapore,22-Feb-20,86,0,37,0,43.02325581
Singapore,23-Feb-20,89,0,51,0,57.30337079
Singapore,24-Feb-20,89,0,51,0,57.30337079
Singapore,25-Feb-20,90,0,53,0,58.88888889
Singapore,26-Feb-20,91,0,62,0,68.13186813
Singapore,27-Feb-20,93,0,62,0,66.66666667
Singapore,28-Feb-20,96,0,62,0,64.58333333
Singapore,29-Feb-20,98,0,72,0,73.46938776
Singapore,01-Mar-20,102,0,72,0,70.58823529
Singapore,02-Mar-20,106,0,78,0,73.58490566
Singapore,03-Mar-20,108,0,78,0,72.22222222
Singapore,04-Mar-20,110,0,78,0,70.90909091
Singapore,05-Mar-20,112,0,78,0,69.64285714
Singapore,06-Mar-20,117,0,78,0,66.66666667
Singapore,07-Mar-20,130,0,78,0,60
Singapore,08-Mar-20,138,0,78,0,56.52173913
Singapore,09-Mar-20,150,0,78,0,52
Singapore,10-Mar-20,160,0,78,0,48.75
Singapore,11-Mar-20,166,0,96,0,57.8313253
Singapore,12-Mar-20,178,0,96,0,53.93258427
Singapore,13-Mar-20,187,0,97,0,51.87165775
Singapore,14-Mar-20,200,0,105,0,52.5
Singapore,15-Mar-20,214,0,105,0,49.06542056
Singapore,16-Mar-20,226,0,109,0,48.2300885
Singapore,17-Mar-20,243,0,114,0,46.91358025
Singapore,18-Mar-20,266,0,114,0,42.85714286
Singapore,19-Mar-20,313,0,114,0,36.42172524
Singapore,20-Mar-20,345,0,124,0,35.94202899
Singapore,21-Mar-20,385,2,140,0.519480519,36.36363636
Singapore,22-Mar-20,432,2,144,0.462962963,33.33333333
Singapore,23-Mar-20,455,2,144,0.43956044,31.64835165
Singapore,24-Mar-20,509,2,156,0.392927308,30.64833006
Singapore,25-Mar-20,558,2,160,0.358422939,28.67383513
Singapore,26-Mar-20,568,2,172,0.352112676,30.28169014
Singapore,27-Mar-20,594,2,183,0.336700337,30.80808081
Singapore,28-Mar-20,732,2,198,0.273224044,27.04918033
Singapore,29-Mar-20,803,3,212,0.373599004,26.40099626
Singapore,30-Mar-20,844,3,228,0.355450237,27.01421801
Singapore,31-Mar-20,844,3,240,0.355450237,28.43601896
Singapore,01-Apr-20,879,3,245,0.341296928,27.87258248
Singapore,02-Apr-20,1000,4,266,0.4,26.6
Singapore,03-Apr-20,1049,5,282,0.476644423,26.88274547
Singapore,04-Apr-20,1114,6,297,0.538599641,26.66068223
Singapore,05-Apr-20,1189,6,320,0.504625736,26.91337258
Singapore,06-Apr-20,1309,6,344,0.458365164,26.27960275
Singapore,07-Apr-20,1375,6,377,0.436363636,27.41818182
Singapore,08-Apr-20,1481,6,406,0.405131668,27.41390952
Singapore,09-Apr-20,1623,6,460,0.369685767,28.34257548
Singapore,10-Apr-20,1909,7,492,0.366684128,25.77265584
Singapore,11-Apr-20,1909,8,528,0.419067575,27.65845993
Singapore,12-Apr-20,2299,8,560,0.347977381,24.3584167
Singapore,13-Apr-20,2532,9,586,0.355450237,23.14375987
Singapore,14-Apr-20,2918,10,611,0.34270048,20.93899931
Singapore,15-Apr-20,3252,10,652,0.307503075,20.04920049
Singapore,16-Apr-20,3699,10,683,0.270343336,18.46444985
Singapore,17-Apr-20,4427,11,708,0.248475265,15.99277163
Slovakia,07-Mar-20,1,0,0,0,0
Slovakia,08-Mar-20,3,0,0,0,0
Slovakia,09-Mar-20,5,0,0,0,0
Slovakia,11-Mar-20,7,0,0,0,0
Slovakia,12-Mar-20,10,0,0,0,0
Slovakia,13-Mar-20,21,0,0,0,0
Slovakia,14-Mar-20,30,0,0,0,0
Slovakia,15-Mar-20,44,0,0,0,0
Slovakia,16-Mar-20,61,0,0,0,0
Slovakia,17-Mar-20,84,0,0,0,0
Slovakia,18-Mar-20,97,0,0,0,0
Slovakia,19-Mar-20,107,0,0,0,0
Slovakia,20-Mar-20,123,1,0,0.81300813,0
Slovakia,21-Mar-20,137,1,0,0.729927007,0
Slovakia,22-Mar-20,178,1,7,0.561797753,3.93258427
Slovakia,23-Mar-20,185,1,7,0.540540541,3.783783784
Slovakia,24-Mar-20,191,0,7,0,3.664921466
Slovakia,25-Mar-20,204,0,7,0,3.431372549
Slovakia,26-Mar-20,216,0,2,0,0.925925926
Slovakia,27-Mar-20,226,0,2,0,0.884955752
Slovakia,28-Mar-20,295,0,2,0,0.677966102
Slovakia,29-Mar-20,295,0,2,0,0.677966102
Slovakia,30-Mar-20,336,0,7,0,2.083333333
Slovakia,31-Mar-20,336,0,3,0,0.892857143
Slovakia,01-Apr-20,363,0,3,0,0.826446281
Slovakia,02-Apr-20,400,0,5,0,1.25
Slovakia,03-Apr-20,426,1,10,0.234741784,2.34741784
Slovakia,04-Apr-20,450,1,10,0.222222222,2.222222222
Slovakia,05-Apr-20,471,1,10,0.212314225,2.123142251
Slovakia,06-Apr-20,485,1,8,0.206185567,1.649484536
Slovakia,07-Apr-20,534,1,13,0.187265918,2.434456929
Slovakia,08-Apr-20,581,2,16,0.344234079,2.753872633
Slovakia,09-Apr-20,682,2,23,0.293255132,3.372434018
Slovakia,10-Apr-20,701,2,23,0.285306705,3.281027104
Slovakia,11-Apr-20,715,2,23,0.27972028,3.216783217
Slovakia,12-Apr-20,728,2,23,0.274725275,3.159340659
Slovakia,13-Apr-20,742,2,107,0.269541779,14.42048518
Slovakia,14-Apr-20,769,2,113,0.260078023,14.69440832
Slovakia,15-Apr-20,835,6,151,0.718562874,18.08383234
Slovakia,16-Apr-20,863,8,167,0.926998841,19.35110081
Slovakia,17-Apr-20,977,9,175,0.921187308,17.91197544
Slovenia,05-Mar-20,1,0,0,0,0
Slovenia,06-Mar-20,6,0,0,0,0
Slovenia,07-Mar-20,9,0,0,0,0
Slovenia,08-Mar-20,12,0,0,0,0
Slovenia,09-Mar-20,16,0,0,0,0
Slovenia,11-Mar-20,31,0,0,0,0
Slovenia,12-Mar-20,57,0,0,0,0
Slovenia,13-Mar-20,96,0,0,0,0
Slovenia,14-Mar-20,141,0,0,0,0
Slovenia,15-Mar-20,181,1,0,0.552486188,0
Slovenia,16-Mar-20,219,1,0,0.456621005,0
Slovenia,17-Mar-20,253,1,0,0.395256917,0
Slovenia,18-Mar-20,275,1,0,0.363636364,0
Slovenia,19-Mar-20,286,1,0,0.34965035,0
Slovenia,20-Mar-20,319,1,0,0.313479624,0
Slovenia,21-Mar-20,341,1,0,0.293255132,0
Slovenia,22-Mar-20,383,1,0,0.261096606,0
Slovenia,23-Mar-20,414,2,0,0.483091787,0
Slovenia,24-Mar-20,442,3,0,0.678733032,0
Slovenia,25-Mar-20,480,4,10,0.833333333,2.083333333
Slovenia,26-Mar-20,528,5,10,0.946969697,1.893939394
Slovenia,27-Mar-20,577,6,10,1.039861352,1.733102253
Slovenia,28-Mar-20,632,9,10,1.424050633,1.582278481
Slovenia,29-Mar-20,691,9,10,1.302460203,1.447178003
Slovenia,30-Mar-20,730,11,10,1.506849315,1.369863014
Slovenia,31-Mar-20,763,11,10,1.441677588,1.31061599
Slovenia,01-Apr-20,814,15,10,1.842751843,1.228501229
Slovenia,02-Apr-20,841,15,70,1.783590963,8.323424495
Slovenia,03-Apr-20,897,17,70,1.895206243,7.803790412
Slovenia,04-Apr-20,934,20,79,2.141327623,8.458244111
Slovenia,05-Apr-20,977,22,79,2.251791198,8.085977482
Slovenia,06-Apr-20,997,28,102,2.808425276,10.23069208
Slovenia,07-Apr-20,1021,30,102,2.938295788,9.990205681
Slovenia,08-Apr-20,1055,36,120,3.412322275,11.37440758
Slovenia,09-Apr-20,1091,40,128,3.666361137,11.73235564
Slovenia,10-Apr-20,1124,43,137,3.825622776,12.1886121
Slovenia,11-Apr-20,1160,45,148,3.879310345,12.75862069
Slovenia,12-Apr-20,1188,50,150,4.208754209,12.62626263
Slovenia,13-Apr-20,1205,53,152,4.398340249,12.61410788
Slovenia,14-Apr-20,1212,55,152,4.537953795,12.54125413
Slovenia,15-Apr-20,1220,56,165,4.590163934,13.52459016
Slovenia,16-Apr-20,1248,61,174,4.887820513,13.94230769
Slovenia,17-Apr-20,1268,61,174,4.810725552,13.72239748
Somalia,17-Mar-20,1,0,0,0,0
Somalia,18-Mar-20,1,0,0,0,0
Somalia,19-Mar-20,1,0,0,0,0
Somalia,20-Mar-20,1,0,0,0,0
Somalia,21-Mar-20,1,0,0,0,0
Somalia,22-Mar-20,1,0,0,0,0
Somalia,23-Mar-20,1,0,0,0,0
Somalia,24-Mar-20,1,0,0,0,0
Somalia,25-Mar-20,1,0,0,0,0
Somalia,26-Mar-20,1,0,0,0,0
Somalia,27-Mar-20,2,0,0,0,0
Somalia,28-Mar-20,3,0,0,0,0
Somalia,29-Mar-20,3,0,0,0,0
Somalia,30-Mar-20,3,0,0,0,0
Somalia,31-Mar-20,3,0,1,0,33.33333333
Somalia,01-Apr-20,3,0,1,0,33.33333333
Somalia,02-Apr-20,5,0,1,0,20
Somalia,03-Apr-20,5,0,1,0,20
Somalia,04-Apr-20,5,0,1,0,20
Somalia,05-Apr-20,7,0,1,0,14.28571429
Somalia,06-Apr-20,7,0,1,0,14.28571429
Somalia,07-Apr-20,7,0,1,0,14.28571429
Somalia,08-Apr-20,8,1,1,12.5,12.5
Somalia,09-Apr-20,8,1,1,12.5,12.5
Somalia,10-Apr-20,12,1,1,8.333333333,8.333333333
Somalia,11-Apr-20,21,1,1,4.761904762,4.761904762
Somalia,12-Apr-20,21,1,2,4.761904762,9.523809524
Somalia,13-Apr-20,25,2,2,8,8
Somalia,14-Apr-20,25,2,2,8,8
Somalia,15-Apr-20,60,5,2,8.333333333,3.333333333
Somalia,16-Apr-20,80,5,2,6.25,2.5
Somalia,17-Apr-20,80,6,2,7.5,2.5
South Africa,06-Mar-20,1,0,0,0,0
South Africa,07-Mar-20,1,0,0,0,0
South Africa,08-Mar-20,2,0,0,0,0
South Africa,09-Mar-20,3,0,0,0,0
South Africa,10-Mar-20,7,0,0,0,0
South Africa,12-Mar-20,13,0,0,0,0
South Africa,13-Mar-20,17,0,0,0,0
South Africa,14-Mar-20,24,0,0,0,0
South Africa,15-Mar-20,24,0,0,0,0
South Africa,16-Mar-20,51,0,0,0,0
South Africa,17-Mar-20,62,0,0,0,0
South Africa,18-Mar-20,85,0,0,0,0
South Africa,19-Mar-20,116,0,0,0,0
South Africa,20-Mar-20,150,0,0,0,0
South Africa,21-Mar-20,205,0,0,0,0
South Africa,22-Mar-20,240,0,0,0,0
South Africa,23-Mar-20,274,0,0,0,0
South Africa,24-Mar-20,402,0,4,0,0.995024876
South Africa,25-Mar-20,557,0,12,0,2.154398564
South Africa,26-Mar-20,709,0,12,0,1.692524683
South Africa,27-Mar-20,927,0,31,0,3.34412082
South Africa,28-Mar-20,1170,1,31,0.085470085,2.64957265
South Africa,29-Mar-20,1187,1,31,0.084245998,2.611625948
South Africa,30-Mar-20,1280,2,31,0.15625,2.421875
South Africa,31-Mar-20,1326,3,31,0.226244344,2.33785822
South Africa,01-Apr-20,1353,5,50,0.36954915,3.6954915
South Africa,02-Apr-20,1380,5,50,0.362318841,3.623188406
South Africa,03-Apr-20,1462,5,95,0.341997264,6.497948016
South Africa,04-Apr-20,1505,9,95,0.598006645,6.312292359
South Africa,05-Apr-20,1585,9,95,0.567823344,5.993690852
South Africa,06-Apr-20,1655,11,95,0.664652568,5.740181269
South Africa,07-Apr-20,1686,12,95,0.711743772,5.634638197
South Africa,08-Apr-20,1749,13,95,0.743281875,5.431675243
South Africa,09-Apr-20,1845,18,95,0.975609756,5.149051491
South Africa,10-Apr-20,1934,18,410,0.930713547,21.19958635
South Africa,11-Apr-20,2003,24,410,1.198202696,20.46929606
South Africa,12-Apr-20,2028,25,410,1.232741617,20.21696252
South Africa,13-Apr-20,2173,25,410,1.150483203,18.86792453
South Africa,14-Apr-20,2272,27,410,1.188380282,18.04577465
South Africa,15-Apr-20,2415,27,410,1.118012422,16.97722567
South Africa,16-Apr-20,2506,34,903,1.356743815,36.03351955
South Africa,17-Apr-20,2605,48,903,1.842610365,34.66410749
South Korea,22-Jan-20,1,0,0,0,0
South Korea,23-Jan-20,1,0,0,0,0
South Korea,24-Jan-20,2,0,0,0,0
South Korea,25-Jan-20,2,0,0,0,0
South Korea,26-Jan-20,3,0,0,0,0
South Korea,27-Jan-20,4,0,0,0,0
South Korea,28-Jan-20,4,0,0,0,0
South Korea,29-Jan-20,4,0,0,0,0
South Korea,30-Jan-20,4,0,0,0,0
South Korea,31-Jan-20,7,0,0,0,0
South Korea,01-Feb-20,12,0,0,0,0
South Korea,02-Feb-20,15,0,0,0,0
South Korea,03-Feb-20,15,0,0,0,0
South Korea,04-Feb-20,16,0,0,0,0
South Korea,05-Feb-20,18,0,0,0,0
South Korea,06-Feb-20,23,0,0,0,0
South Korea,07-Feb-20,24,0,1,0,4.166666667
South Korea,08-Feb-20,24,0,1,0,4.166666667
South Korea,09-Feb-20,25,0,3,0,12
South Korea,10-Feb-20,27,0,3,0,11.11111111
South Korea,11-Feb-20,28,0,3,0,10.71428571
South Korea,12-Feb-20,28,0,7,0,25
South Korea,13-Feb-20,28,0,7,0,25
South Korea,14-Feb-20,28,0,7,0,25
South Korea,15-Feb-20,28,0,9,0,32.14285714
South Korea,16-Feb-20,29,0,9,0,31.03448276
South Korea,17-Feb-20,30,0,10,0,33.33333333
South Korea,18-Feb-20,31,0,12,0,38.70967742
South Korea,19-Feb-20,46,0,12,0,26.08695652
South Korea,20-Feb-20,80,1,16,1.25,20
South Korea,21-Feb-20,155,2,16,1.290322581,10.32258065
South Korea,22-Feb-20,345,2,16,0.579710145,4.637681159
South Korea,23-Feb-20,601,6,18,0.998336106,2.995008319
South Korea,24-Feb-20,762,8,18,1.049868766,2.362204724
South Korea,25-Feb-20,892,10,22,1.121076233,2.466367713
South Korea,26-Feb-20,1146,12,22,1.047120419,1.919720768
South Korea,27-Feb-20,1595,13,22,0.815047022,1.379310345
South Korea,28-Feb-20,2022,13,22,0.642927794,1.088031652
South Korea,29-Feb-20,2931,16,27,0.545888775,0.921187308
South Korea,01-Mar-20,3526,17,30,0.482132728,0.850822462
South Korea,02-Mar-20,4212,28,30,0.664767331,0.712250712
South Korea,03-Mar-20,4812,28,30,0.581878637,0.623441397
South Korea,04-Mar-20,5328,35,41,0.656906907,0.76951952
South Korea,05-Mar-20,5766,35,41,0.60700659,0.711064863
South Korea,06-Mar-20,6284,42,135,0.668364099,2.148313176
South Korea,07-Mar-20,6767,44,135,0.650214275,1.994975617
South Korea,08-Mar-20,7134,50,118,0.700869078,1.654051023
South Korea,09-Mar-20,7382,53,118,0.717962612,1.598482796
South Korea,10-Mar-20,7513,54,247,0.718754159,3.287634766
South Korea,11-Mar-20,7755,60,288,0.773694391,3.713733075
South Korea,12-Mar-20,7869,66,333,0.838734274,4.231795654
South Korea,13-Mar-20,7979,66,510,0.827171325,6.391778418
South Korea,14-Mar-20,8086,72,510,0.8904279,6.307197626
South Korea,15-Mar-20,8162,75,510,0.918892428,6.248468513
South Korea,16-Mar-20,8236,75,1137,0.910636231,13.80524526
South Korea,17-Mar-20,8320,81,1407,0.973557692,16.91105769
South Korea,18-Mar-20,8413,84,1540,0.998454772,18.30500416
South Korea,19-Mar-20,8565,91,1540,1.062463514,17.98015178
South Korea,20-Mar-20,8652,94,1540,1.086453999,17.79935275
South Korea,21-Mar-20,8799,102,1540,1.159222639,17.50198886
South Korea,22-Mar-20,8897,111,2909,1.247611554,32.69641452
South Korea,23-Mar-20,8961,111,2909,1.238701038,32.46289477
South Korea,24-Mar-20,9037,120,3507,1.327874295,38.80712626
South Korea,25-Mar-20,9137,126,3730,1.379008427,40.82302725
South Korea,26-Mar-20,9241,131,4144,1.417595498,44.84363164
South Korea,27-Mar-20,9332,139,4528,1.4894985,48.52121732
South Korea,28-Mar-20,9478,144,4811,1.519307871,50.75965394
South Korea,29-Mar-20,9583,152,5033,1.586142127,52.52008766
South Korea,30-Mar-20,9661,158,5228,1.635441466,54.1144809
South Korea,31-Mar-20,9786,162,5408,1.655426119,55.26262007
South Korea,01-Apr-20,9786,165,5567,1.686082158,56.88739015
South Korea,02-Apr-20,9976,169,5828,1.694065758,58.4202085
South Korea,03-Apr-20,10062,174,6021,1.729278473,59.83899821
South Korea,04-Apr-20,10156,177,6325,1.742812131,62.27845609
South Korea,05-Apr-20,10237,183,6463,1.787633096,63.13373059
South Korea,06-Apr-20,10284,186,6598,1.808634772,64.15791521
South Korea,07-Apr-20,10331,192,6694,1.858484174,64.79527635
South Korea,08-Apr-20,10384,200,6776,1.926040062,65.25423729
South Korea,09-Apr-20,10423,204,6973,1.957210016,66.90012472
South Korea,10-Apr-20,10450,208,7117,1.990430622,68.10526316
South Korea,11-Apr-20,10450,211,7243,2.019138756,69.31100478
South Korea,12-Apr-20,10512,214,7368,2.035768645,70.0913242
South Korea,13-Apr-20,10537,217,7447,2.059409699,70.67476511
South Korea,14-Apr-20,10564,222,7534,2.101476713,71.3176827
South Korea,15-Apr-20,10591,225,7616,2.124445284,71.91011236
South Korea,16-Apr-20,10613,229,7757,2.157731085,73.08960709
South Korea,17-Apr-20,10635,230,7829,2.162670428,73.61542078
Spain,22-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Spain,23-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Spain,24-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Spain,25-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Spain,26-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Spain,27-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Spain,28-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Spain,29-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Spain,30-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Spain,31-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Spain,01-Feb-20,1,0,0,0,0
Spain,02-Feb-20,1,0,0,0,0
Spain,03-Feb-20,1,0,0,0,0
Spain,04-Feb-20,1,0,0,0,0
Spain,05-Feb-20,1,0,0,0,0
Spain,06-Feb-20,1,0,0,0,0
Spain,07-Feb-20,1,0,0,0,0
Spain,08-Feb-20,1,0,0,0,0
Spain,09-Feb-20,1,0,0,0,0
Spain,10-Feb-20,2,0,0,0,0
Spain,11-Feb-20,2,0,0,0,0
Spain,12-Feb-20,2,0,0,0,0
Spain,13-Feb-20,2,0,0,0,0
Spain,14-Feb-20,2,0,0,0,0
Spain,15-Feb-20,2,0,2,0,100
Spain,16-Feb-20,2,0,2,0,100
Spain,17-Feb-20,2,0,2,0,100
Spain,18-Feb-20,2,0,2,0,100
Spain,19-Feb-20,2,0,2,0,100
Spain,20-Feb-20,2,0,2,0,100
Spain,21-Feb-20,2,0,2,0,100
Spain,22-Feb-20,2,0,2,0,100
Spain,23-Feb-20,2,0,2,0,100
Spain,24-Feb-20,2,0,2,0,100
Spain,25-Feb-20,3,0,2,0,66.66666667
Spain,26-Feb-20,7,0,2,0,28.57142857
Spain,27-Feb-20,12,0,2,0,16.66666667
Spain,28-Feb-20,25,0,2,0,8
Spain,29-Feb-20,34,0,2,0,5.882352941
Spain,01-Mar-20,66,0,2,0,3.03030303
Spain,02-Mar-20,83,0,2,0,2.409638554
Spain,03-Mar-20,114,1,2,0.877192982,1.754385965
Spain,04-Mar-20,151,2,2,1.324503311,1.324503311
Spain,05-Mar-20,200,3,2,1.5,1
Spain,06-Mar-20,261,5,2,1.915708812,0.766283525
Spain,07-Mar-20,374,10,30,2.673796791,8.021390374
Spain,08-Mar-20,430,17,30,3.953488372,6.976744186
Spain,09-Mar-20,589,28,32,4.753820034,5.432937182
Spain,10-Mar-20,1204,35,32,2.906976744,2.657807309
Spain,11-Mar-20,1639,54,183,3.294691885,11.16534472
Spain,12-Mar-20,2140,55,183,2.570093458,8.551401869
Spain,13-Mar-20,3004,133,193,4.427430093,6.424766977
Spain,14-Mar-20,4231,195,517,4.608839518,12.21933349
Spain,15-Mar-20,5753,289,517,5.023466018,8.986615679
Spain,16-Mar-20,7753,342,530,4.411195666,6.836063459
Spain,17-Mar-20,9191,533,1028,5.799151344,11.18485475
Spain,18-Mar-20,11178,623,1081,5.573447844,9.670781893
Spain,19-Mar-20,13716,830,1107,6.051326917,8.070866142
Spain,20-Mar-20,17147,1043,1588,6.082696682,9.261095235
Spain,21-Mar-20,19980,1375,2125,6.881881882,10.63563564
Spain,22-Mar-20,24926,1772,2575,7.109042767,10.33057851
Spain,23-Mar-20,28572,2311,2575,8.088338233,9.012319754
Spain,24-Mar-20,33089,2808,3794,8.486203874,11.46604612
Spain,25-Mar-20,39673,3647,5367,9.192649913,13.52809215
Spain,26-Mar-20,47610,4365,7015,9.168241966,14.73429952
Spain,27-Mar-20,56188,5138,9357,9.144301274,16.653022
Spain,28-Mar-20,64059,5982,12285,9.338266286,19.17763312
Spain,29-Mar-20,72248,6803,14709,9.41617761,20.35904108
Spain,30-Mar-20,78797,7716,16780,9.792250974,21.29522698
Spain,31-Mar-20,85195,8464,19259,9.934855332,22.60578672
Spain,01-Apr-20,94417,9387,22647,9.942065518,23.98614656
Spain,02-Apr-20,102136,10348,26743,10.13158925,26.18371583
Spain,03-Apr-20,110238,11198,30513,10.15802173,27.67920318
Spain,04-Apr-20,117710,11947,34219,10.14952001,29.07059723
Spain,05-Apr-20,124736,12641,38080,10.13420344,30.52847614
Spain,06-Apr-20,130759,13341,40437,10.20273939,30.92483118
Spain,07-Apr-20,135032,14045,43208,10.40123823,31.99834113
Spain,08-Apr-20,140510,14792,48021,10.5273646,34.17621522
Spain,09-Apr-20,146690,15447,52165,10.53037017,35.56138796
Spain,10-Apr-20,152446,16081,55668,10.54865329,36.516537
Spain,11-Apr-20,157022,16606,59109,10.57558813,37.64376966
Spain,12-Apr-20,161852,17209,62391,10.6325532,38.54817982
Spain,13-Apr-20,166019,17756,64727,10.6951614,38.98770623
Spain,14-Apr-20,169496,18056,67504,10.65275877,39.82630859
Spain,15-Apr-20,172541,18708,70853,10.8426403,41.06444265
Spain,16-Apr-20,177633,19315,74797,10.87354264,42.10760388
Spain,17-Apr-20,182816,20002,74797,10.94105549,40.91381498
Sri Lanka,22-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Sri Lanka,23-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Sri Lanka,24-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Sri Lanka,25-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Sri Lanka,26-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Sri Lanka,27-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Sri Lanka,28-Jan-20,1,0,0,0,0
Sri Lanka,29-Jan-20,1,0,1,0,100
Sri Lanka,30-Jan-20,1,0,1,0,100
Sri Lanka,31-Jan-20,1,0,1,0,100
